Unix Timestamp,Date,day of week,Symbol,Open,High,Low,Close,Volume,R
1600000000000.0,2020-09-11 04:00:00,4,BTCUSD,10229.56,10416.84,10207.9,10349.41,1509.565378,0.0116479449697651
1600000000000.0,2020-09-10 04:00:00,3,BTCUSD,10382.57,10501.25,10215.52,10229.56,1538.313762,-0.014846870328320041
1600000000000.0,2020-09-09 04:00:00,2,BTCUSD,10027.59,10418.11,10003.4,10382.57,1812.583876,0.0347881446745092
1600000000000.0,2020-09-08 04:00:00,1,BTCUSD,10306.55,10331.9,9850.82,10027.59,2644.422787,-0.02743932151309417
1600000000000.0,2020-09-07 04:00:00,0,BTCUSD,10209.95,10441.64,9880.5,10306.55,1631.614222,0.009416880447827356
1600000000000.0,2020-09-06 04:00:00,6,BTCUSD,10176.76,10358.04,10003.46,10209.95,827.9714785,0.0032560456614037577
1600000000000.0,2020-09-05 04:00:00,5,BTCUSD,10412.23,10502.34,9878.0,10176.76,1989.464677,-0.022874387441082396
1600000000000.0,2020-09-04 04:00:00,4,BTCUSD,10292.3,10634.4,9920.0,10412.23,4119.527842,0.011585033936457744
1600000000000.0,2020-09-03 04:00:00,3,BTCUSD,11372.36,11478.95,10000.0,10292.3,5328.983373,-0.09978980714020237
1600000000000.0,2020-09-02 04:00:00,2,BTCUSD,11843.67,11900.0,11165.3,11372.36,3556.36364,-0.04060769765411409
1600000000000.0,2020-09-01 04:00:00,1,BTCUSD,11700.34,12068.59,11688.05,11843.67,2501.482093,0.012175646431931334
1600000000000.0,2020-08-31 04:00:00,0,BTCUSD,11684.13,11777.77,11540.27,11700.34,1647.097733,0.0013863904203436999
1600000000000.0,2020-08-30 04:00:00,6,BTCUSD,11615.75,11728.41,11559.19,11684.13,791.9682637,0.0058695749779274055
1600000000000.0,2020-08-29 04:00:00,5,BTCUSD,11509.36,11651.07,11430.28,11615.75,551.8887797,0.009201318447191662
1600000000000.0,2020-08-28 04:00:00,4,BTCUSD,11381.24,11557.14,11369.54,11509.36,1752.14739,0.011194231509794593
1600000000000.0,2020-08-27 04:00:00,3,BTCUSD,11393.67,11592.99,11130.34,11381.24,1592.474653,-0.0010915521715942078
1600000000000.0,2020-08-26 04:00:00,2,BTCUSD,11367.78,11820.0,11255.0,11393.67,1456.434991,0.0022748999879557076
1600000000000.0,2020-08-25 04:00:00,1,BTCUSD,11673.96,11702.98,11120.0,11367.78,1867.374039,-0.026577682319126206
1600000000000.0,2020-08-24 04:00:00,0,BTCUSD,11682.41,11827.21,11649.63,11673.96,1199.115297,-0.0007235713742050347
1600000000000.0,2020-08-23 04:00:00,6,BTCUSD,11610.61,11714.17,11521.03,11682.41,349.5063859,0.006164956489672934
1600000000000.0,2020-08-22 04:00:00,5,BTCUSD,11476.51,11696.37,11416.77,11610.61,548.6557132,0.011616997539287667
1600000000000.0,2020-08-21 04:00:00,4,BTCUSD,11868.71,11879.12,11377.0,11476.51,2209.438715,-0.03360318767464721
1600000000000.0,2020-08-20 04:00:00,3,BTCUSD,11709.74,11899.99,11677.01,11868.71,1108.964645,0.013484551259899823
1600000000000.0,2020-08-19 04:00:00,2,BTCUSD,11842.01,11922.7,11578.29,11709.74,1913.421609,-0.011232404443137885
1600000000000.0,2020-08-18 04:00:00,1,BTCUSD,12319.38,12323.68,11825.01,11842.01,2689.214821,-0.03952025360254145
1600000000000.0,2020-08-17 04:00:00,0,BTCUSD,11850.89,12475.91,11789.23,12319.38,3464.015581,0.038770661917623635
1600000000000.0,2020-08-16 04:00:00,6,BTCUSD,11931.31,11945.4,11697.0,11850.89,778.8265407,-0.0067630670440755524
1600000000000.0,2020-08-15 04:00:00,5,BTCUSD,11904.01,11984.02,11689.41,11931.31,737.6081592,0.002290719146025325
1600000000000.0,2020-08-14 04:00:00,4,BTCUSD,11749.18,11988.23,11656.51,11904.01,1680.58824,0.01309186722326346
1600000000000.0,2020-08-13 04:00:00,3,BTCUSD,11577.47,11852.09,11280.0,11749.18,2079.834595,0.014722482784465472
1600000000000.0,2020-08-12 04:00:00,2,BTCUSD,11370.0,11675.52,11155.13,11577.47,2014.052226,0.018082660373972926
1600000000000.0,2020-08-11 04:00:00,1,BTCUSD,11840.01,11874.38,11132.5,11370.0,3359.915382,-0.04050616628765285
1600000000000.0,2020-08-10 04:00:00,0,BTCUSD,12040.15,12087.79,11500.0,11840.01,2625.332308,-0.01676242422473212
1600000000000.0,2020-08-09 04:00:00,6,BTCUSD,11751.25,12099.0,11540.07,12040.15,1177.036604,0.024287280364206004
1600000000000.0,2020-08-08 04:00:00,5,BTCUSD,11564.69,11822.22,11540.94,11751.25,863.672313,0.0160031276016137
1600000000000.0,2020-08-07 04:00:00,4,BTCUSD,11840.01,11861.35,11353.07,11564.69,2161.80443,-0.02352798374108772
1600000000000.0,2020-08-06 04:00:00,3,BTCUSD,11668.82,11921.63,11580.01,11840.01,2341.271512,0.01456414683143277
1600000000000.0,2020-08-05 04:00:00,2,BTCUSD,11249.4,11822.22,11234.55,11668.82,2621.374329,0.03660553332384197
1600000000000.0,2020-08-04 04:00:00,1,BTCUSD,11266.38,11330.06,11012.51,11249.4,1727.451743,-0.0015082758153595003
1600000000000.0,2020-08-03 04:00:00,0,BTCUSD,11126.07,11488.59,11126.07,11266.38,1951.627884,0.012532066507575603
1600000000000.0,2020-08-02 04:00:00,6,BTCUSD,12013.1,12132.11,10582.32,11126.07,3494.902488,-0.07670671781730948
1600000000000.0,2020-08-01 04:00:00,5,BTCUSD,11374.67,12024.0,11344.31,12013.1,1737.679379,0.05460876759274003
1600000000000.0,2020-07-31 04:00:00,4,BTCUSD,10992.36,11463.6,10992.36,11374.67,2832.090052,0.03418846739178498
1600000000000.0,2020-07-30 04:00:00,3,BTCUSD,11014.93,11195.34,10828.11,10992.36,2359.94021,-0.0020511392282274404
1600000000000.0,2020-07-29 04:00:00,2,BTCUSD,10978.28,11360.0,10930.0,11014.93,3493.316377,0.0033328499046146867
1600000000000.0,2020-07-28 04:00:00,1,BTCUSD,10987.18,11199.23,10590.0,10978.28,4655.351659,-0.0008103632236287022
1600000000000.0,2020-07-27 04:00:00,0,BTCUSD,10264.64,11417.66,10132.41,10987.18,6025.129529,0.06802415935507361
1600000000000.0,2020-07-26 04:00:00,6,BTCUSD,9690.92,10331.99,9673.48,10264.64,3183.130241,0.05751561459125441
1600000000000.0,2020-07-25 04:00:00,5,BTCUSD,9595.08,9747.23,9576.88,9690.92,798.8411566,0.009938897535526847
1600000000000.0,2020-07-24 04:00:00,4,BTCUSD,9574.13,9650.0,9482.06,9595.08,1606.522337,0.0021857977810342305
1600000000000.0,2020-07-23 04:00:00,3,BTCUSD,9511.62,9676.0,9455.86,9574.13,1953.198337,0.00655046026669328
1600000000000.0,2020-07-22 04:00:00,2,BTCUSD,9368.93,9565.24,9281.59,9511.62,1719.513831,0.015115313560304188
1600000000000.0,2020-07-21 04:00:00,1,BTCUSD,9182.44,9437.68,9180.0,9368.93,2197.124079,0.020105930970663412
1600000000000.0,2020-07-20 04:00:00,0,BTCUSD,9194.56,9210.0,9135.0,9182.44,1420.657525,-0.0013190402957245291
1600000000000.0,2020-07-19 04:00:00,6,BTCUSD,9160.1,9244.19,9108.32,9194.56,573.4742511,0.0037549091607909594
1600000000000.0,2020-07-18 04:00:00,5,BTCUSD,9142.64,9219.35,9131.85,9160.1,680.7061689,0.0019079116346935477
1590000000000.0,2020-07-17 04:00:00,4,BTCUSD,9113.55,9221.85,9075.0,9142.64,1540.59505,0.0031868669881422425
1590000000000.0,2020-07-16 04:00:00,3,BTCUSD,9197.6,9212.24,9033.0,9113.55,1880.804665,-0.009180263423212945
1590000000000.0,2020-07-15 04:00:00,2,BTCUSD,9235.59,9249.96,9154.9,9197.6,1770.70325,-0.004121918538046352
1590000000000.0,2020-07-14 04:00:00,1,BTCUSD,9215.14,9283.7,9091.76,9235.59,1716.895134,0.002216715368332944
1590000000000.0,2020-07-13 04:00:00,0,BTCUSD,9272.81,9345.58,9197.22,9215.14,1461.100564,-0.006238678387624001
1590000000000.0,2020-07-12 04:00:00,6,BTCUSD,9279.06,9346.54,9159.05,9272.81,750.9134751,-0.0006737865494370779
1590000000000.0,2020-07-11 04:00:00,5,BTCUSD,9267.7,9293.01,9182.89,9279.06,688.4176645,0.0012250119611854785
1590000000000.0,2020-07-10 04:00:00,4,BTCUSD,9219.22,9320.0,9125.0,9267.7,1479.315966,0.0052448013116334
1590000000000.0,2020-07-09 04:00:00,3,BTCUSD,9390.93,9434.09,9165.68,9219.22,1971.263407,-0.01845389455807988
1590000000000.0,2020-07-08 04:00:00,2,BTCUSD,9303.98,9493.02,9257.77,9390.93,1802.21179,0.009302064248445827
1590000000000.0,2020-07-07 04:00:00,1,BTCUSD,9301.44,9327.41,9205.67,9303.98,1581.421359,0.0002730387183711839
1590000000000.0,2020-07-06 04:00:00,0,BTCUSD,9095.07,9380.92,9084.77,9301.44,1842.61481,0.022436718405586083
1590000000000.0,2020-07-05 04:00:00,6,BTCUSD,9132.43,9134.97,8914.04,9095.07,636.4400386,-0.00409930624796703
1590000000000.0,2020-07-04 04:00:00,5,BTCUSD,9088.22,9196.69,9045.21,9132.43,414.8256502,0.004852745292721501
1590000000000.0,2020-07-03 04:00:00,4,BTCUSD,9091.0,9134.33,9042.8,9088.22,1072.705963,-0.0003058437074496359
1590000000000.0,2020-07-02 04:00:00,3,BTCUSD,9243.71,9258.68,8940.0,9091.0,1901.986268,-0.016658407079748444
1590000000000.0,2020-07-01 04:00:00,2,BTCUSD,9138.14,9298.0,9050.0,9243.71,2265.668878,0.01148645655666019
1590000000000.0,2020-06-30 04:00:00,1,BTCUSD,9163.46,9190.25,9061.78,9138.14,1161.816842,-0.0027669729591349255
1590000000000.0,2020-06-29 04:00:00,0,BTCUSD,9095.03,9237.44,9018.47,9163.46,1690.093091,0.007495726141630793
1590000000000.0,2020-06-28 04:00:00,6,BTCUSD,8968.46,9190.0,8947.61,9095.03,542.2464073,0.014014132537963686
1590000000000.0,2020-06-27 04:00:00,5,BTCUSD,9152.19,9184.54,8825.0,8968.46,1157.957684,-0.02027921696910672
1590000000000.0,2020-06-26 04:00:00,4,BTCUSD,9234.9,9262.74,9029.57,9152.19,1866.285812,-0.008996590310789086
1590000000000.0,2020-06-25 04:00:00,3,BTCUSD,9081.56,9335.73,9073.22,9234.9,1730.052634,0.01674380119863235
1590000000000.0,2020-06-24 04:00:00,2,BTCUSD,9647.69,9666.0,8981.97,9081.56,3222.133327,-0.06047252443339565
1590000000000.0,2020-06-23 04:00:00,1,BTCUSD,9657.0,9696.56,9580.27,9647.69,1495.55708,-0.0009645325277717441
1590000000000.0,2020-06-22 04:00:00,0,BTCUSD,9377.5,9786.19,9369.62,9657.0,1749.836431,0.029369838010875556
1590000000000.0,2020-06-21 04:00:00,6,BTCUSD,9369.97,9419.04,9273.03,9377.5,466.5906705,0.0008033084362774429
1590000000000.0,2020-06-20 04:00:00,5,BTCUSD,9322.18,9402.21,9167.75,9369.97,743.9195721,0.005113387612373845
1590000000000.0,2020-06-19 04:00:00,4,BTCUSD,9264.76,9429.19,9247.79,9322.18,1551.860169,0.006178551463001292
1590000000000.0,2020-06-18 04:00:00,3,BTCUSD,9422.55,9481.0,9233.0,9264.76,1010.343166,-0.01688779713015492
1590000000000.0,2020-06-17 04:00:00,2,BTCUSD,9449.29,9562.16,9235.0,9422.55,1332.744335,-0.0028338538155406805
1590000000000.0,2020-06-16 04:00:00,1,BTCUSD,9564.41,9584.07,9400.02,9449.29,1537.939763,-0.012109311361706449
1590000000000.0,2020-06-15 04:00:00,0,BTCUSD,9147.94,9586.61,8902.5,9564.41,3374.902353,0.044520200441298355
1590000000000.0,2020-06-14 04:00:00,6,BTCUSD,9431.18,9445.15,9132.5,9147.94,961.1687739,-0.03049250404425763
1590000000000.0,2020-06-13 04:00:00,5,BTCUSD,9411.45,9499.12,9352.71,9431.18,449.1891453,0.0020941882540491293
1590000000000.0,2020-06-12 04:00:00,4,BTCUSD,9349.62,9555.54,9302.11,9411.45,1787.38621,0.006591332355096149
1590000000000.0,2020-06-11 04:00:00,3,BTCUSD,9891.06,9919.77,9041.96,9349.62,4176.991136,-0.05629561809655153
1590000000000.0,2020-06-10 04:00:00,2,BTCUSD,9757.9,10013.75,9670.0,9891.06,3018.847127,0.013554105520526017
1590000000000.0,2020-06-09 04:00:00,1,BTCUSD,9682.47,9839.98,9628.61,9757.9,1432.869172,0.00776017931087844
1590000000000.0,2020-06-08 04:00:00,0,BTCUSD,9727.5,10189.59,9558.89,9682.47,2379.227852,-0.004639891847955404
1590000000000.0,2020-06-07 04:00:00,6,BTCUSD,9686.14,9815.0,9375.0,9727.5,1440.598671,0.004260928149071371
1590000000000.0,2020-06-06 04:00:00,5,BTCUSD,9629.73,9740.43,9580.0,9686.14,606.2702083,0.005840809693698408
1590000000000.0,2020-06-05 04:00:00,4,BTCUSD,9801.22,9860.33,9533.12,9629.73,2012.290674,-0.017651679690431132
1590000000000.0,2020-06-04 04:00:00,3,BTCUSD,9673.24,9888.0,9452.5,9801.22,2464.057155,0.013143557501111446
1590000000000.0,2020-06-03 04:00:00,2,BTCUSD,9490.86,9690.99,9387.81,9673.24,1538.975051,0.01903408000012386
1590000000000.0,2020-06-02 04:00:00,1,BTCUSD,10101.0,10184.1,9260.51,9490.86,5617.274126,-0.0623051986240494
1590000000000.0,2020-06-01 04:00:00,0,BTCUSD,9548.6,10425.0,9500.0,10101.0,5238.794123,0.05623988195941661
1590000000000.0,2020-05-31 04:00:00,6,BTCUSD,9585.16,9635.93,9385.0,9548.6,960.237481,-0.003821522219742108
1590000000000.0,2020-05-30 04:00:00,5,BTCUSD,9387.92,9750.32,9387.92,9585.16,1325.839552,0.02079231267173385
1590000000000.0,2020-05-29 04:00:00,4,BTCUSD,9515.67,9589.0,9329.41,9387.92,1475.517897,-0.013516156967443791
1590000000000.0,2020-05-28 04:00:00,3,BTCUSD,9167.35,9600.0,9113.47,9515.67,2339.805124,0.03729165472249551
1590000000000.0,2020-05-27 04:00:00,2,BTCUSD,8825.24,9289.16,8825.24,9167.35,1965.086706,0.03803246076359455
1590000000000.0,2020-05-26 04:00:00,1,BTCUSD,8898.77,9015.46,8699.0,8825.24,1903.379116,-0.008297267023100111
1590000000000.0,2020-05-25 04:00:00,0,BTCUSD,8786.3,8975.87,8675.73,8898.77,1259.708401,0.012719374738390571
1590000000000.0,2020-05-24 04:00:00,6,BTCUSD,9205.97,9302.16,8640.0,8786.3,1408.258149,-0.04665849644374075
1590000000000.0,2020-05-23 04:00:00,5,BTCUSD,9287.48,9310.0,9091.94,9205.97,668.2393119,-0.008815069964083905
1590000000000.0,2020-05-22 04:00:00,4,BTCUSD,8980.03,9310.0,8927.52,9287.48,1267.483541,0.03366403354376019
1590000000000.0,2020-05-21 04:00:00,3,BTCUSD,9465.2,9527.79,8802.0,8980.03,3146.769043,-0.05261869185299298
1590000000000.0,2020-05-20 04:00:00,2,BTCUSD,9722.01,9845.15,9302.03,9465.2,2334.01981,-0.02677047229891482
1590000000000.0,2020-05-19 04:00:00,1,BTCUSD,9518.31,9900.0,9467.86,9722.01,1860.004104,0.02117507518152271
1590000000000.0,2020-05-18 04:00:00,0,BTCUSD,9859.74,9909.33,9452.5,9518.31,1831.320602,-0.03524248706236312
1590000000000.0,2020-05-17 04:00:00,6,BTCUSD,9543.68,9955.32,9457.3,9859.74,1536.572735,0.03258064378369851
1590000000000.0,2020-05-16 04:00:00,5,BTCUSD,9432.45,9583.75,9265.34,9543.68,794.2758787,0.011723283294164123
1590000000000.0,2020-05-15 04:00:00,4,BTCUSD,9491.62,9722.13,9117.41,9432.45,2545.108373,-0.006253432038894848
1590000000000.0,2020-05-14 04:00:00,3,BTCUSD,9359.71,9950.0,9242.96,9491.62,4256.50621,0.01399499695600918
1590000000000.0,2020-05-13 04:00:00,2,BTCUSD,8917.17,9416.89,8837.26,9359.71,2316.252985,0.048435675424662955
1590000000000.0,2020-05-12 04:00:00,1,BTCUSD,8723.37,8983.6,8618.75,8917.17,2615.520543,0.02197300052755795
1590000000000.0,2020-05-11 04:00:00,0,BTCUSD,8705.73,9176.2,8200.0,8723.37,6641.275996,0.002024201596544507
1590000000000.0,2020-05-10 04:00:00,6,BTCUSD,8641.42,8910.83,8259.0,8705.73,3230.111569,0.007414508391241993
1590000000000.0,2020-05-09 04:00:00,5,BTCUSD,9874.08,9885.94,8133.88,8641.42,5359.163842,-0.13334622072660646
1590000000000.0,2020-05-08 04:00:00,4,BTCUSD,9944.62,10029.61,9713.39,9874.08,3770.425313,-0.007118559529915142
1590000000000.0,2020-05-07 04:00:00,3,BTCUSD,9303.28,10080.0,9241.81,9944.62,6026.189934,0.06666467526865212
1590000000000.0,2020-05-06 04:00:00,2,BTCUSD,8981.5,9415.0,8966.75,9303.28,3992.516489,0.03520011992464626
1590000000000.0,2020-05-05 04:00:00,1,BTCUSD,8866.02,9122.68,8775.66,8981.5,2712.182836,0.012940914097728353
1590000000000.0,2020-05-04 04:00:00,0,BTCUSD,8733.73,8975.52,8535.99,8866.02,2036.77511,0.015033451214205339
1590000000000.0,2020-05-03 04:00:00,6,BTCUSD,9144.68,9159.4,8645.12,8733.73,1930.191468,-0.045979748516984935
1590000000000.0,2020-05-02 04:00:00,5,BTCUSD,8838.82,9205.85,8777.73,9144.68,1181.048156,0.034018905854952326
1590000000000.0,2020-05-01 04:00:00,4,BTCUSD,8670.0,9070.65,8660.44,8838.82,3211.390135,0.0192845927844019
1590000000000.0,2020-04-30 04:00:00,3,BTCUSD,9303.0,9473.55,8411.0,8670.0,5055.712522,-0.07046813799397111
1590000000000.0,2020-04-29 04:00:00,2,BTCUSD,7828.44,9303.71,7820.38,9303.0,6668.982725,0.1725736723498585
1590000000000.0,2020-04-28 04:00:00,1,BTCUSD,7719.16,7877.49,7675.55,7828.44,1752.122702,0.01405770661008518
1590000000000.0,2020-04-27 04:00:00,0,BTCUSD,7740.35,7803.99,7637.17,7719.16,1239.893536,-0.002741356391023715
1590000000000.0,2020-04-26 04:00:00,6,BTCUSD,7575.1,7812.07,7480.08,7740.35,1370.622056,0.021580353589073457
1590000000000.0,2020-04-25 04:00:00,5,BTCUSD,7531.4,7715.53,7482.77,7575.1,791.5469089,0.005785605123392738
1590000000000.0,2020-04-24 04:00:00,4,BTCUSD,7531.48,7615.36,7395.25,7531.4,1959.851227,-1.0622138661495752e-05
1590000000000.0,2020-04-23 04:00:00,3,BTCUSD,7126.88,7777.76,7033.93,7531.48,3383.138596,0.05521801864469488
1590000000000.0,2020-04-22 04:00:00,2,BTCUSD,6876.85,7193.5,6859.66,7126.88,1822.925968,0.03571285273574112
1590000000000.0,2020-04-21 04:00:00,1,BTCUSD,6868.43,6964.23,6763.24,6876.85,2435.159128,0.0012251479858093924
1590000000000.0,2020-04-20 04:00:00,0,BTCUSD,7180.39,7231.9,6757.15,6868.43,2646.371328,-0.04441814885628323
1590000000000.0,2020-04-19 04:00:00,6,BTCUSD,7247.14,7256.62,7069.0,7180.39,785.3646878,-0.009253209145435874
1590000000000.0,2020-04-18 04:00:00,5,BTCUSD,7104.85,7303.13,7071.77,7247.14,1201.990626,0.019829258845998732
1590000000000.0,2020-04-17 04:00:00,4,BTCUSD,7095.71,7159.64,7000.67,7104.85,1408.373987,0.0012872733557180657
1590000000000.0,2020-04-16 04:00:00,3,BTCUSD,6661.49,7219.34,6633.72,7095.71,4688.639059,0.06314719282385266
1590000000000.0,2020-04-15 04:00:00,2,BTCUSD,6911.93,6936.12,6472.26,6661.49,2575.766143,-0.036905720882056896
1590000000000.0,2020-04-14 04:00:00,1,BTCUSD,6903.82,6987.94,6775.0,6911.93,1771.509927,0.001174022536818042
1590000000000.0,2020-04-13 04:00:00,0,BTCUSD,6688.22,6924.0,6621.21,6903.82,2543.09227,0.031727111620617546
1590000000000.0,2020-04-12 04:00:00,6,BTCUSD,6819.05,7203.19,6562.0,6688.22,2323.321289,-0.019372395986849852
1590000000000.0,2020-04-11 04:00:00,5,BTCUSD,6922.02,6954.63,6775.0,6819.05,919.4380004,-0.01498746858224747
1590000000000.0,2020-04-10 04:00:00,4,BTCUSD,7181.24,7181.24,6755.0,6922.02,2547.078278,-0.03676443555140859
1590000000000.0,2020-04-09 04:00:00,3,BTCUSD,7291.99,7366.28,7115.04,7181.24,2248.290853,-0.015304415350867297
1590000000000.0,2020-04-08 04:00:00,2,BTCUSD,7355.98,7432.23,7207.5,7291.99,2373.547701,-0.0087371024198321
1590000000000.0,2020-04-07 04:00:00,1,BTCUSD,7329.68,7468.42,7078.0,7355.98,2118.958484,0.003581729131194648
1590000000000.0,2020-04-06 04:00:00,0,BTCUSD,6848.94,7465.0,6848.94,7329.68,3955.679662,0.0678379629638162
1590000000000.0,2020-04-05 04:00:00,6,BTCUSD,6802.53,6895.69,6678.6,6848.94,1303.232758,0.006799293965547744
1590000000000.0,2020-04-04 04:00:00,5,BTCUSD,6702.98,7016.0,6658.68,6802.53,1760.568541,0.01474239817612463
1590000000000.0,2020-04-03 04:00:00,4,BTCUSD,6787.4,7048.72,6609.47,6702.98,2772.697373,-0.012515748553768602
1590000000000.0,2020-04-02 04:00:00,3,BTCUSD,6623.92,7273.0,6585.17,6787.4,5005.895472,0.024380612471171837
1590000000000.0,2020-04-01 04:00:00,2,BTCUSD,6383.69,6767.57,6156.47,6623.92,3049.063349,0.03694103964409847
1590000000000.0,2020-03-31 04:00:00,1,BTCUSD,6450.0,6519.21,6256.87,6383.69,1522.942312,-0.01033383073643808
1590000000000.0,2020-03-30 04:00:00,0,BTCUSD,6011.5,6629.18,6000.0,6450.0,2952.403882,0.07040582937485443
1590000000000.0,2020-03-29 04:00:00,6,BTCUSD,6219.79,6226.64,5857.41,6011.5,2167.778007,-0.034061842690432435
1590000000000.0,2020-03-28 04:00:00,5,BTCUSD,6127.86,6334.28,6038.09,6219.79,1440.854602,0.014890557898944473
1590000000000.0,2020-03-27 04:00:00,4,BTCUSD,6821.95,6850.0,6071.87,6127.86,2960.203444,-0.10729976851631523
1590000000000.0,2020-03-26 04:00:00,3,BTCUSD,6747.55,6869.5,6530.01,6821.95,2263.057246,0.010965878706154062
1590000000000.0,2020-03-25 04:00:00,2,BTCUSD,6577.72,6977.69,6471.08,6747.55,4540.1262,0.025491295303096625
1590000000000.0,2020-03-24 04:00:00,1,BTCUSD,6560.95,6866.7,6405.0,6577.72,6312.89654,0.0025527711871909417
1580000000000.0,2020-03-23 04:00:00,0,BTCUSD,5963.72,6711.19,5748.39,6560.95,8564.197969,0.09544096210061234
1580000000000.0,2020-03-22 04:00:00,6,BTCUSD,6362.46,6416.5,5689.92,5963.72,4750.993184,-0.06472064757636783
1580000000000.0,2020-03-21 04:00:00,5,BTCUSD,6262.57,6464.21,5863.67,6362.46,2930.037468,0.015824451026719363
1580000000000.0,2020-03-20 04:00:00,4,BTCUSD,6169.0,6961.65,5660.77,6262.57,8538.17482,0.015053893765722647
1580000000000.0,2020-03-19 04:00:00,3,BTCUSD,5305.0,6436.99,5296.04,6169.0,8527.689607,0.15088697816155522
1580000000000.0,2020-03-18 04:00:00,2,BTCUSD,5415.14,5500.0,5019.72,5305.0,6119.046558,-0.020548962161752442
1580000000000.0,2020-03-17 04:00:00,1,BTCUSD,5347.41,5563.18,5075.0,5415.14,4937.319727,0.01258640268943636
1580000000000.0,2020-03-16 04:00:00,0,BTCUSD,5258.08,5424.82,4428.83,5347.41,14638.84525,0.016846390435706158
1580000000000.0,2020-03-15 04:00:00,6,BTCUSD,5168.42,5987.11,5168.42,5258.08,5712.993975,0.017198908574585076
1580000000000.0,2020-03-14 04:00:00,5,BTCUSD,5607.46,5607.46,5051.95,5168.42,3445.859762,-0.08153082155520174
1580000000000.0,2020-03-13 04:00:00,4,BTCUSD,5301.14,6000.0,4812.74,5607.46,10535.13674,0.05617596231494493
1580000000000.0,2020-03-12 04:00:00,3,BTCUSD,7656.57,7656.57,3901.25,5301.14,26579.74243,-0.3676422110217147
1580000000000.0,2020-03-11 04:00:00,2,BTCUSD,7926.0,8020.0,7575.01,7656.57,2526.823682,-0.0345843919783006
1580000000000.0,2020-03-10 04:00:00,1,BTCUSD,7908.79,8153.88,7705.0,7926.0,3226.574663,0.002173695612808135
1580000000000.0,2020-03-09 04:00:00,0,BTCUSD,8074.97,8074.97,7310.0,7908.79,5202.436017,-0.020794354776105264
1580000000000.0,2020-03-08 04:00:00,6,BTCUSD,8757.45,8760.0,8000.02,8074.97,2074.532196,-0.08113561274971619
1580000000000.0,2020-03-07 04:00:00,5,BTCUSD,9120.0,9225.0,8720.0,8757.45,699.6871092,-0.04056503740498355
1580000000000.0,2020-03-06 04:00:00,4,BTCUSD,9049.04,9180.5,9024.59,9120.0,696.4971301,0.007811129349071323
1580000000000.0,2020-03-05 04:00:00,3,BTCUSD,8882.25,9168.62,8876.79,9049.04,1573.527576,0.01860377144959161
1580000000000.0,2020-03-04 04:00:00,2,BTCUSD,8787.27,8956.18,8670.0,8882.25,1283.908684,0.010750820035289812
1580000000000.0,2020-03-03 04:00:00,1,BTCUSD,8877.81,8910.6,8665.01,8787.27,1091.920574,-0.010250821714056755
1580000000000.0,2020-03-02 04:00:00,0,BTCUSD,8605.01,8970.26,8596.18,8877.81,1124.044809,0.031210313188467002
1580000000000.0,2020-03-01 04:00:00,6,BTCUSD,8619.7,8753.5,8410.01,8605.01,871.9755983,-0.001705689507871196
1580000000000.0,2020-02-29 04:00:00,5,BTCUSD,8729.6,8804.14,8517.5,8619.7,466.2341011,-0.012669268501148469
1580000000000.0,2020-02-28 04:00:00,4,BTCUSD,8846.0,8868.52,8430.0,8729.6,1533.125849,-0.013245829659238399
1580000000000.0,2020-02-27 04:00:00,3,BTCUSD,8731.04,8973.9,8669.2,8846.0,1935.249449,0.013080887251255132
1580000000000.0,2020-02-26 04:00:00,2,BTCUSD,9150.0,9272.43,8520.0,8731.04,2594.085541,-0.04686938709254997
1580000000000.0,2020-02-25 04:00:00,1,BTCUSD,9592.16,9679.9,9101.0,9150.0,1442.525251,-0.04719221886580334
1580000000000.0,2020-02-24 04:00:00,0,BTCUSD,9786.57,9845.13,9488.33,9592.16,908.5851499,-0.02006493949199399
1580000000000.0,2020-02-23 04:00:00,6,BTCUSD,9797.42,10025.0,9587.46,9786.57,943.6637906,-0.0011080480647824747
1580000000000.0,2020-02-22 04:00:00,5,BTCUSD,9685.45,9816.91,9582.37,9797.42,318.2336791,0.0114943263269397
1580000000000.0,2020-02-21 04:00:00,4,BTCUSD,9718.52,9775.26,9575.01,9685.45,669.831351,-0.003408584121547641
1580000000000.0,2020-02-20 04:00:00,3,BTCUSD,9576.75,9723.07,9390.0,9718.52,1273.177459,0.01469505751385446
1580000000000.0,2020-02-19 04:00:00,2,BTCUSD,10167.73,10310.06,9290.73,9576.75,2194.232955,-0.05988069364925766
1580000000000.0,2020-02-18 04:00:00,1,BTCUSD,9729.09,10275.62,9600.0,10167.73,1396.059559,0.04409861299571549
1580000000000.0,2020-02-17 04:00:00,0,BTCUSD,9827.28,9846.89,9477.53,9729.09,1099.317733,-0.0100418252577172
1580000000000.0,2020-02-16 04:00:00,6,BTCUSD,10009.32,10030.07,9628.0,9827.28,904.0396957,-0.01835446704968726
1580000000000.0,2020-02-15 04:00:00,5,BTCUSD,10275.98,10300.01,9751.0,10009.32,1552.523235,-0.02629247401143311
1580000000000.0,2020-02-14 04:00:00,4,BTCUSD,10250.0,10400.37,10111.0,10275.98,1762.852386,0.0025314273787257254
1580000000000.0,2020-02-13 04:00:00,3,BTCUSD,10407.84,10517.2,10087.51,10250.0,1541.75074,-0.015281662717463035
